Index,EAN,Internal ID,Stock,Price
998,6605810526159,63,982,242
999,2454729262542,36,725,375
1000,1321270616142,60,809,397
1001,5037215958241,84,138,509
1002,3342687881129,45,792,343
1003,6377069215169,14,246,746
1004,6015794436779,99,827,331
1005,8589584604900,72,654,624
1006,2009653607916,50,438,458
1007,4918189517492,99,847,241
1008,8411977219845,44,624,148
1009,3397939211506,6,707,946
1010,1218672104035,71,79,477
1011,9461401324767,17,788,308
1012,0938275233994,49,329,517
1013,1793094876451,10,268,926
1014,0350867205699,50,396,222
1015,0022637766906,99,184,208
1016,8508674586063,24,53,800
1017,5839988616287,37,210,622
1018,5003664904290,84,590,11
1019,4497187474384,66,185,122
1020,2402712993874,30,249,795
1021,1776162246325,78,743,480
1022,5732753736268,5,303,210
1023,9521397616243,23,928,296
1024,7188826135151,30,120,105
1025,2159954168330,54,924,692
1026,5983325460924,20,125,274
1027,9861224537199,25,786,677
1028,4794207073078,43,235,383
1029,4114804833989,37,260,719
1030,7855391662657,49,640,364
1031,6649819139439,95,969,65
1032,6736774152631,92,215,609
1033,0863637103687,28,120,607
1034,4135011273443,84,106,236
1035,3007420254522,3,1,265
1036,1551720867682,47,116,840
1037,1299468389676,37,851,41
1038,3849219405551,60,427,309
1039,9534910725957,14,456,95
1040,8184741206883,8,971,52
1041,2931613948596,24,45,989
1042,0929008692768,31,500,39
1043,5133324767191,62,737,17
1044,5749363710861,6,474,587
1045,7738419547061,69,503,541
1046,1743312871997,72,872,49
1047,6046740897627,30,253,271
1048,8502224696202,34,556,643
1049,8714168908000,45,475,202
1050,6473314683827,22,5,342
1051,0595924163295,74,657,865
1052,3077254973432,44,377,86
1053,2229240767414,59,73,117
1054,1661106016273,93,285,449
1055,6410466038617,74,302,348
1056,3678926925867,50,108,730
1057,8230609267050,49,141,813
1058,3292247616466,24,207,692
1059,5880007059479,50,36,365
1060,1347163941849,72,492,820
1061,2414826424748,18,761,190
1062,2419901841328,66,401,317
1063,0645749477302,47,628,717
1064,4448161151968,46,312,824
1065,3636856430769,33,772,828
1066,3490544987900,49,132,549
1067,1536776974133,86,458,808
1068,5188274977220,47,814,93
1069,9481408618720,25,974,486
1070,7177614563306,85,848,813
1071,4832426394571,57,311,502
1072,2990783973142,61,662,790
1073,8077094180804,53,137,561
1074,1295686719516,79,340,692
1075,1487590835516,56,953,784
1076,7054822401814,66,251,868
1077,7115670199008,87,734,405
1078,1983719086581,12,416,836
1079,4398643162138,67,105,72
1080,4689456070018,61,563,921
1081,9481144493490,23,956,472
1082,0873077773265,81,74,614
1083,1672725385299,7,858,447
1084,9200998542792,74,185,104
1085,0364423970198,40,129,133
1086,9623286049863,66,146,355
1087,3214121715461,60,415,27
1088,9811565421961,92,357,4
1089,8935617727236,23,768,885
1090,0658064929852,98,873,805
1091,3890362150959,98,115,320
1092,1652139174917,9,838,664
1093,1382183178110,31,726,60
1094,8629395055727,70,492,972
1095,1409518087845,8,422,189
1096,2782779269809,49,783,861
1097,6971547724190,97,153,575
1098,4600296849701,19,887,97
1099,4841806328464,1,443,788
1100,1319031105547,65,438,990
1101,5955196490331,67,340,353
1102,6795147945102,40,167,182
1103,8781904521472,8,310,634
1104,9900021963180,12,443,897
1105,4591897845950,94,921,276
1106,3560256074226,92,596,245
1107,7917716163642,88,237,402
1108,4931046786398,24,523,273
1109,1214064774381,67,185,975
1110,3916388630739,68,839,417
1111,7561828519844,83,368,779
1112,3881888134615,86,775,133
1113,5516500406082,43,417,135
1114,3668215065312,76,977,522
1115,9015490967628,91,168,218
1116,8933486958195,72,492,434
1117,8398706006344,90,340,16
1118,2821294618744,60,372,752
1119,1312942607049,12,538,246
1120,7527987301294,25,279,284
1121,3231287051974,40,890,801
1122,9591213963158,35,243,154
1123,5477732166734,69,771,508
1124,8236333453219,55,279,22
1125,7505717729952,28,383,867
1126,8055215550507,8,233,417
1127,2275116179621,57,506,685
1128,8982326695653,1,581,140
1129,0016892555795,82,42,294
1130,4672869601016,67,506,870
1131,2615947894544,52,289,39
1132,7014782148921,14,584,89
1133,9835037187285,28,31,502
1134,7951970561165,54,179,394
1135,6538958503891,81,432,45
1136,8312686876209,81,461,647
1137,1537654870998,12,264,851
1138,6753882870066,43,755,855
1139,5932514765586,31,915,492
1140,3778849964667,63,362,282
1141,6152320980921,11,910,359
1142,5636987446873,71,45,773
1143,8760841042363,38,6,907
1144,5963624373347,71,845,28
1145,1437956172854,67,806,523
1146,5985518448764,90,405,911
1147,6634600026760,86,103,314
1148,9013208608191,18,649,266
1149,6346597648251,36,741,196
1150,2164571439770,21,172,117
1151,1220125349597,99,700,469
1152,4737337435873,97,214,490
1153,1076808079011,66,67,778
1154,2045483186047,54,416,671
1155,5367118645239,66,914,238
1156,6622572830324,14,903,488
1157,4141931593905,77,712,30
1158,7094891044864,97,332,420
1159,0527044590408,84,263,109
1160,2276800782998,18,528,208
1161,6376022420695,10,446,302
1162,0235167020558,27,470,819
1163,5792486836451,64,242,418
1164,4156816825361,13,563,841
1165,5684455663499,71,838,748
1166,9138918196315,46,547,702
1167,1058188673454,69,556,516
1168,5941286566857,31,882,959
1169,1933384126013,32,897,135
1170,2723886178684,99,159,533
1171,2312183198145,72,337,928
1172,5407731492084,89,828,766
1173,4052607208316,20,636,150
1174,4553114604085,83,243,913
1175,0669409489221,81,885,851
1176,8210795130482,36,758,873
1177,5819162211316,71,581,673
1178,2978890333271,3,862,441
1179,8345179810145,95,97,957
1180,4321707163529,38,196,290
1181,6532101338828,68,377,828
1182,2728688667398,89,448,319
1183,9263989364070,26,296,757
1184,0095710488125,77,46,966
1185,4518248804701,16,62,732
1186,6841858729620,10,136,32
1187,5438164519062,19,158,793
1188,7758192067716,15,878,383
1189,9975636712041,60,84,22
1190,6185729439462,36,703,629
1191,5770632173971,75,760,689
1192,3193550990055,78,96,59
1193,1782985841050,68,606,685
1194,1279794683648,77,505,733
1195,2019870070301,76,507,794
1196,7712524700665,93,416,193
1197,3205570200226,53,729,631
1198,2871538030146,26,232,414
1199,8613742119958,82,480,536
1200,9445024664899,75,68,69
1201,0932458402023,92,346,826
1202,8874430664444,68,269,750
1203,7055699004573,1,868,729
1204,1369825488424,80,993,189
1205,3165098265285,33,214,950
1206,8621571305558,83,111,799
1207,7738937719148,87,702,974
1208,3171879242963,6,259,464
1209,6036085076139,8,500,418
1210,4552283696426,33,958,204
1211,1637207641775,49,487,798
1212,6163591349843,91,77,783
1213,6228616218464,45,45,391
1214,2108584515175,43,24,231
1215,9034328567229,17,909,565
1216,1819027172596,42,954,810
1217,4950677118118,38,285,467
1218,6204552263935,87,135,911
1219,7234318632254,17,132,464
1220,6111411145953,54,764,669
1221,5524356023452,34,776,477
1222,8399369331897,31,266,352
1223,1179894282669,80,903,917
1224,0791445439776,94,898,375
1225,2739770075007,97,177,926
1226,4812192293650,90,662,650
1227,1667310694320,58,17,413
1228,4861329095247,86,793,583
1229,1043917485194,75,802,471
1230,3139222392208,99,525,938
1231,7308506258523,60,431,221
1232,4127966962152,29,63,326
1233,9568255560621,83,541,627
1234,1762241565012,3,631,911
1235,4976891534763,92,810,13
1236,3125153916545,80,488,774
1237,2235421199967,86,74,6
1238,7027943677918,53,621,523
1239,9279638407517,68,720,894
1240,2951411290437,36,181,892
1241,4931605460387,11,177,342
1242,9866131475664,17,869,22
1243,6439443420160,74,989,844
1244,0528645548003,19,33,976
1245,1490177522730,5,336,495
1246,7043038813368,47,743,411
1247,1955904279610,10,358,934
1248,5984946075955,71,839,363
1249,0573235734816,90,310,124
1250,3524490163702,39,197,411
1251,9902382688283,99,531,129
1252,2591680728110,52,6,135
1253,1820031400322,73,290,483
1254,7103329361920,86,667,304
1255,4571431846124,57,320,995
1256,8214640330690,24,300,851
1257,8423774693537,19,323,333
1258,6833343427616,23,223,561
1259,3050184513787,33,730,897
1260,9225045964631,89,366,935
1261,9285686633952,77,15,499
1262,2017239008798,2,264,946
1263,3382192424015,13,277,602
1264,2215431562616,98,808,672
1265,5109626563977,97,800,950
1266,1669309503859,10,593,634
1267,3932932366503,74,462,260
1268,0590604541295,99,245,417
1269,5628451328136,19,713,925
1270,1708397785775,95,237,952
1271,6845705548396,41,463,971
1272,1674655432401,25,804,827
1273,5964974143819,50,855,205
1274,2502024002933,65,678,563
1275,2577271094932,33,302,498
1276,1647549444958,46,921,831
1277,9417930595192,12,959,555
1278,9171784483028,36,506,617
1279,1316880189452,70,711,32
1280,0124535539894,91,381,610
1281,4711799356860,4,33,735
1282,3731867456187,90,803,323
1283,6567579845639,90,963,461
1284,2174993914472,26,919,80
1285,0129635399690,80,596,192
1286,2346989225224,39,340,361
1287,2657954905431,84,271,100
1288,3840146722629,28,627,600
1289,7452468992077,60,491,121
1290,0316056186637,47,471,559
1291,4594102167014,77,578,454
1292,9109361539790,69,117,63
1293,1826186678234,55,879,594
1294,8308016462006,67,118,120
1295,6908552962170,71,721,158
1296,1466916863945,73,860,532
1297,2894949756832,42,328,383
1298,5951633576798,76,642,700
1299,6943108735556,62,865,484
1300,1884189551916,23,131,333
1301,2673930697879,90,367,210
1302,3575240282792,59,780,233
1303,0279496801440,63,433,498
1304,8704870471763,9,132,315
1305,8799625156644,77,888,775
1306,0005999794664,69,737,168
1307,0116296443510,28,348,795
1308,1996396857504,39,617,433
1309,5534784303781,84,183,583
1310,2677169639655,3,388,746
1311,4051888523255,37,976,804
1312,8609004359149,55,429,472
1313,2506412731658,66,109,424
1314,5104970393690,44,238,905
1315,6830903512072,50,328,73
1316,1025684628707,5,788,693
1317,9437120643441,77,405,366
1318,1680673778117,17,189,106
1319,5271453467527,44,417,982
1320,8765220644619,90,349,542
1321,4901489907438,49,348,214
1322,9576385819434,72,649,395
1323,1642908606367,60,591,644
1324,3384021319059,84,289,213
1325,3875021448516,21,928,381
1326,1286261038054,29,621,274
1327,6403287642972,39,792,94
1328,5771475191757,22,182,344
1329,0100804431977,18,351,810
1330,5251654169017,59,127,757
1331,1178254503048,73,972,402
1332,5999319563021,83,309,553
1333,2658657124501,39,664,55
1334,8026479864174,76,810,855
1335,0721343371168,59,265,637
1336,5767093641231,26,443,434
1337,1113540769609,27,619,487
1338,9839079245835,3,605,196
1339,8921125785547,9,411,245
1340,5947374336043,37,483,611
1341,1403768137091,34,444,334
1342,6133483419886,26,365,173
1343,3109750520794,31,439,749
1344,0634652017767,77,974,833
1345,2227435177970,31,332,307
1346,4978962971774,6,39,971
1347,1054259473398,79,563,427
1348,1883317729159,14,356,871
1349,2142910603242,5,26,871
1350,9615883033857,68,553,970
1351,1136287697998,68,23,704
1352,7679133678979,94,212,638
1353,5148330393302,77,709,616
1354,2892827488578,64,840,613
1355,8299785833824,85,805,897
1356,9295548064930,50,887,325
1357,8827226841215,48,401,870
1358,8029446293977,76,33,94
1359,6770663889338,31,526,910
1360,4574217007795,60,577,501
1361,4748902787679,80,269,572
1362,9374202721133,93,984,871
1363,9209026984474,75,185,123
1364,3467159941191,30,673,149
1365,9470028420837,70,418,553
1366,1515296819087,82,449,172
1367,3296739451658,24,553,476
1368,2431884001179,21,832,707
1369,2456413043420,76,25,472
1370,4780481934549,37,837,79
1371,4626076787933,47,46,680
1372,7384411984009,61,75,577
1373,0966458901231,16,668,156
1374,9442106834164,36,796,660
1375,3069873472595,9,896,265
1376,7582495586557,15,518,529
1377,6598473031538,4,987,812
1378,0516862076386,52,305,651
1379,3166645312988,92,651,244
1380,2534315023310,92,566,817
1381,7643267438952,11,533,323
1382,1777257067559,32,837,376
1383,3385781471728,23,277,779
1384,3990598233676,69,11,664
1385,2422039831161,55,222,449
1386,5796681760467,94,293,987
1387,6226111921513,42,959,124
1388,3773770821720,51,703,951
1389,6940483056016,19,721,549
1390,7174405779182,71,394,289
1391,4924047108146,42,432,707
1392,5037934969320,4,647,488
1393,0880185457598,75,612,411
1394,0190118540649,33,183,453
1395,6724667970288,95,230,734
1396,9065646530664,92,507,237
1397,9352039455544,22,116,776
1398,7376578024049,95,393,792
1399,8282701365639,54,811,701
1400,4273098722475,98,780,827
1401,7430350760225,58,685,665
1402,5208346744618,6,942,795
1403,4274720908182,5,168,153
1404,4822075512747,61,123,692
1405,9321038607520,34,303,887
1406,3023573084922,79,367,25
1407,3431176444560,70,332,219
1408,5690076056909,48,386,303
1409,8297947145952,75,176,816
1410,6231085140518,59,544,568
1411,2650672265825,61,760,59
1412,7799635751823,30,49,21
1413,9670790852380,14,772,34
1414,2716062991801,79,568,82
1415,6532263207277,71,340,90
1416,6922360211121,8,34,1
1417,3976266555639,39,408,111
1418,0793860320585,79,916,741
1419,2960660408302,6,17,109
1420,0797494421229,71,586,37
1421,2412625449832,89,205,742
1422,1021457596044,31,970,641
1423,7317960743728,7,953,97
1424,5617839871661,36,477,8
1425,4589646628756,99,421,988
1426,1489851821207,89,1,219
1427,3333322190768,17,456,788
1428,7926263200250,3,623,928
1429,2388601337434,31,889,906
1430,7982125176132,43,388,630
1431,1355939294631,7,860,282
1432,8547245128998,69,422,467
1433,1036299163682,12,2,800
1434,6280348194645,82,634,502
1435,0827187049024,35,337,930
1436,9262744244152,41,688,63
1437,3646976066465,62,22,86
1438,6114906017421,67,153,608
1439,1747396060162,80,769,645
1440,9130644048425,38,670,587
1441,6027535054616,26,134,72
1442,0474332596102,67,73,392
1443,2329997328293,9,629,169
1444,8153250394015,41,956,822
1445,5073705943922,83,269,246
1446,3503274070177,67,991,329
1447,7970212175809,79,121,948
1448,5074398484563,38,292,554
1449,3242537614627,7,498,348
1450,2465755442358,33,512,712
1451,3920185206363,83,733,130
1452,9431539273152,31,150,234
1453,6855792777333,99,732,39
1454,3893019914119,2,76,768
1455,5396346465630,62,726,713
1456,5352779741536,2,816,845
1457,9743827964490,88,48,743
1458,0335697991424,68,908,272
1459,7806386259161,66,386,614
1460,6488722135769,92,960,774
1461,2059261655625,48,768,682
1462,6991555889087,38,837,629
1463,8890636245904,64,422,27
1464,3666443515982,99,100,557
1465,6577507186024,73,964,426
1466,0489531084367,60,916,836
1467,5309920996420,71,761,21
1468,5945451099690,18,747,48
1469,7844685766959,57,754,664
1470,0517591923958,25,996,134
1471,9981365138571,63,686,692
1472,6732864332921,90,489,926
1473,5759215003164,52,246,509
1474,5443473228536,14,6,649
1475,0051467653988,28,197,434
1476,7014156745671,80,665,14
1477,1546964735460,67,26,628
1478,0410335281942,31,718,945
1479,1754635637788,58,704,393
1480,9604679831494,13,445,950
1481,0308101636204,40,909,222
1482,7407652892947,13,16,457
1483,4825583643194,47,849,330
1484,3366824057802,84,614,78
1485,4955890329228,4,285,369
1486,1446288749740,87,987,286
1487,1614075850133,82,243,744
1488,4247090342993,14,945,58
1489,9470826695970,95,783,43
1490,6532201041154,29,559,923
1491,6774376737757,73,537,252
1492,8134667869129,9,138,935
1493,9284027848734,4,27,166
1494,4051108784299,77,505,189
1495,5650464626299,66,271,49
1496,6520616801968,42,627,795
1497,5604568099329,68,146,613
1498,7915995187465,55,640,752
1499,4893629743764,18,54,2
1500,0650769877568,92,631,731
1501,2564643993689,47,772,272
1502,4970935966343,5,137,931
1503,8793389886489,11,88,353
1504,4930236173215,33,38,646
1505,1158466429947,99,298,549
1506,3969037519459,65,107,778
1507,2373800078875,85,863,607
1508,0006047716317,26,525,535
1509,7621946842191,75,54,241
1510,2306212331184,34,774,220
1511,9581959943187,61,120,699
1512,2654580099718,63,591,544
1513,3343489429175,7,198,141
1514,1571492125452,4,989,275
1515,3899603467153,1,323,307
1516,4500546006918,11,263,78
1517,9177180786817,66,72,177
1518,9777860967149,64,691,75
1519,0841459254695,18,284,325
1520,3064690353720,2,880,462
1521,1057754510834,34,8,278
1522,0372403494763,47,136,71
1523,6410313226273,75,154,793
1524,8930600895398,57,924,853
1525,0072415273126,58,324,181
1526,4570703705916,41,954,708
1527,4752670895351,40,962,700
1528,1055609992644,15,595,17
1529,2732778299765,62,800,890
1530,2284204035541,83,553,902
1531,8986011833931,93,135,685
1532,2071333720383,29,470,398
1533,4720753749181,79,818,434
1534,7623185076993,11,398,320
1535,0405211107966,94,103,195
1536,6184650114585,12,819,895
1537,3173837051136,47,622,923
1538,7289273427421,9,472,712
1539,6234921488225,86,647,89
1540,4141179085538,48,811,164
1541,9612966542367,30,695,312
1542,2281499513693,91,974,354
1543,0060243603413,98,2,44
1544,2788285059101,76,754,981
1545,3204487323783,47,656,732
1546,2381991218338,56,569,434
1547,5346055752255,34,534,705
1548,1504694766048,53,436,371
1549,2241635199051,28,534,206
1550,7711599298466,41,190,848
1551,9197440455697,45,377,705
1552,2376501707082,43,942,835
1553,0210316196537,72,187,915
1554,0156255540539,29,369,71
1555,5305245556141,45,268,248
1556,0750602132196,70,775,167
1557,4523891990916,36,640,926
1558,8582212513315,88,896,723
1559,2630851849664,72,787,630
1560,5663334443087,70,850,428
1561,6710353263208,76,455,343
1562,1842388730129,40,178,858
1563,7811824504598,32,794,748
1564,3863373657304,92,100,786
1565,5067452837429,63,643,172
1566,8360360488408,97,43,573
1567,1831121304574,56,521,718
1568,7233587524116,35,487,388
1569,7489852184152,88,378,704
1570,8485135535672,38,512,311
1571,3526837407142,3,909,312
1572,0198733928859,33,699,386
1573,3127689860811,41,538,300
1574,8135945049172,20,676,64
1575,1367871397936,83,473,545
1576,3747707263211,61,583,511
1577,8651128790315,39,245,382
1578,7272347368188,36,496,536
1579,6334080855026,63,800,632
1580,9093709993583,84,520,409
1581,4687320741842,14,132,623
1582,5221589890706,80,379,661
1583,4880368241897,17,924,231
1584,7932277283738,86,340,604
1585,2769510585923,62,928,472
1586,4986562536132,67,745,15
1587,9945434465340,31,56,5
1588,8398671476791,83,922,281
1589,7003460675675,86,481,658
1590,7147429421399,24,267,623
1591,8858726871464,21,845,607
1592,7973725550507,44,14,559
1593,5664619052215,98,810,719
1594,0214933197489,64,133,922
1595,8025181106534,12,226,662
1596,7661195963032,72,55,405
1597,3365422197064,75,949,318
1598,3670045703814,65,130,202
1599,6403342785774,60,551,408
1600,1706477826714,29,614,262
1601,1238152630687,70,517,741
1602,2187979614761,36,775,961
1603,9079913118639,20,791,763
1604,8522197250461,20,52,515
1605,2476352938977,97,585,831
1606,7976876767626,72,85,186
1607,3674359654121,43,150,489
1608,5863522434815,69,990,780
1609,5317358221090,53,947,303
1610,9898889485213,30,584,758
1611,2339882718672,91,869,368
1612,9920896040335,58,955,389
1613,1811081013464,95,420,589
1614,7671983602395,4,129,186
1615,9582253704405,81,865,429
1616,6207057611348,30,638,441
1617,0951672965367,65,977,737
1618,4805365323964,65,679,242
1619,7915643801934,57,889,17
1620,6292263652841,90,383,261
1621,4468153710263,58,726,779
1622,9527763913794,14,510,760
1623,7654333781803,3,313,811
1624,6254705557190,77,766,992
1625,4515990610338,13,995,298
1626,8024783002671,55,597,996
1627,9337938835178,94,231,764
1628,5229610560796,21,450,793
1629,9753236714173,92,329,527
1630,3032895627069,44,813,549
1631,4077538122401,14,627,872
1632,7922302675447,23,344,203
1633,2776243882380,21,89,308
1634,8128504554064,63,839,464
1635,8058619150793,83,984,188
1636,8963449201204,22,770,255
1637,8218379704951,85,352,833
1638,3733597379446,63,911,239
1639,4478195625791,90,631,346
1640,0106554887859,88,329,240
1641,0071121030641,21,473,294
1642,5146741415071,90,419,886
1643,6250519388081,82,222,425
1644,5855216577328,32,541,86
1645,3529059739022,97,177,74
1646,8812866276404,57,983,500
1647,6765955483943,93,633,108
1648,3335741126571,99,139,235
1649,5370949094862,56,688,778
1650,3603472614088,36,442,100
1651,2802947252843,36,339,116
1652,7976752546710,61,347,408
1653,2321191112685,31,240,86
1654,2798199123003,37,70,989
1655,6359253155734,67,930,335
1656,1098266156653,44,332,208
1657,2037250401637,75,928,804
1658,0681731168469,48,742,309
1659,3928033982100,92,465,774
1660,8973564383549,12,569,203
1661,8364123921706,45,300,874
1662,1243260986502,49,277,736
1663,9542112843256,51,811,289
1664,8294471416619,43,335,203
1665,9583026289822,75,411,617
1666,0643187695135,72,92,102
1667,3756387443462,88,977,734
1668,5853697350706,4,594,44
1669,6057338880204,41,850,205
1670,4744552852200,20,408,609
1671,3058484027010,70,233,982
1672,7393368991787,34,83,188
1673,5769233633632,63,476,352
1674,1459161924875,17,206,317
1675,6594575854143,59,743,867
1676,3484745209268,44,534,211
1677,5427022383983,28,125,28
1678,0649772037748,2,547,875
1679,5062236349983,73,627,742
1680,7406670017530,50,41,238
1681,8507936089076,99,180,754
1682,5292035624176,80,35,969
1683,8432711231558,53,172,840
1684,8205594413928,82,378,1
1685,1537241820030,7,731,690
1686,6682569559270,66,524,778
1687,0730840148555,66,213,180
1688,0049115916288,26,815,108
1689,9901358049462,1,351,448
1690,3790167957589,72,504,572
1691,2627970530412,2,802,163
1692,7239942259181,2,549,153
1693,2817958436427,4,924,855
1694,5509294379830,35,333,848
1695,9022906736105,14,943,42
1696,1261721038157,23,5,836
1697,1465551845026,73,543,413
1698,0171057227266,53,530,737
1699,7644244968394,63,969,818
1700,8483258685120,52,299,645
1701,9378936468128,46,575,50
1702,6319307102695,35,70,235
1703,9395664016834,59,29,48
1704,9225518396235,38,276,17
1705,6887207547033,42,42,636
1706,6327401059777,22,572,808
1707,4682162253874,6,842,309
1708,2569600242251,41,51,323
1709,1912277647538,80,139,182
1710,2717182042367,44,35,614
1711,8245516792489,69,858,219
1712,7954933862019,6,922,580
1713,2352152362917,65,257,57
1714,8901186113350,62,472,78
1715,8884177471328,83,650,514
1716,3435130661772,1,516,972
1717,0041501544716,29,974,634
1718,9228902263342,80,919,912
1719,8573512458475,79,760,673
1720,0715294311533,79,462,455
1721,0369752925574,12,323,541
1722,7612010105670,51,204,683
1723,4088440273594,89,196,39
1724,4129374237358,58,595,58
1725,4914082535786,92,630,282
1726,5506243935482,91,27,844
1727,4218952022421,32,911,767
1728,2516847931042,42,518,833
1729,3194673893780,60,712,174
1730,4420504782503,93,5,438
1731,4258959611402,13,210,428
1732,1417689757214,57,135,384
1733,4200179921540,30,414,539
1734,4661094678726,68,929,531
1735,3803647657630,63,417,22
1736,3250764697740,14,274,160
1737,1468888044049,44,552,273
1738,8722501183038,68,729,410
1739,4853931625608,67,369,39
1740,7652915579718,88,753,308
1741,9589475559202,89,662,591
1742,8613536194864,45,908,35
1743,8071097722191,85,536,242
1744,0845647117144,46,640,338
1745,5505175171036,37,787,600
1746,0919342013152,99,326,934
1747,9717831580625,39,160,807
1748,2269395614096,17,819,39
1749,7578190702118,12,948,709
1750,6771741637391,70,814,337
1751,7595295199209,23,917,607
1752,1026834663760,29,232,48
1753,7192535908326,29,374,651
1754,3943192589052,91,363,795
1755,0117228692457,1,99,151
1756,4286851451734,61,235,132
1757,1742511135947,16,82,538
1758,5316501176706,17,240,833
1759,2603097306055,37,621,551
1760,5317423900806,3,987,913
1761,7332072763587,77,428,716
1762,7021057702849,33,810,996
1763,6045562584470,95,170,111
1764,7014353615791,93,960,508
1765,2927471949806,68,809,469
1766,4918252016396,31,755,354
1767,7932225618896,89,850,141
1768,5791926432871,60,480,873
1769,2876837081332,47,553,118
1770,5920652939471,74,656,132
1771,4251054440007,94,13,307
1772,7343563706808,98,748,833
1773,1423096999987,2,695,119
1774,6586946158721,75,985,858
1775,3447102079461,78,486,807
1776,5259705625512,33,830,838
1777,1425326704132,95,25,161
1778,7275079282715,32,118,530
1779,5659752409217,44,116,978
1780,3473228821578,69,512,38
1781,2430106232674,83,530,722
1782,3902347805447,60,440,93
1783,6944957512510,7,777,835
1784,6735447416957,89,160,650
1785,0851190886451,37,404,43
1786,7255110486012,25,538,116
1787,0403962223232,25,963,931
1788,8088917598300,30,352,483
1789,2000375483345,73,331,140
1790,3275304985477,27,297,394
1791,2028793297030,42,193,291
1792,1797616952302,71,831,952
1793,0479237319863,41,902,730
1794,6268344175233,76,241,526
1795,9357013820165,33,31,576
1796,2868418055276,85,926,330
1797,7997185161073,63,106,504
1798,0007111549992,48,343,561
1799,4464114840437,97,517,351
1800,3852909489564,77,595,813
1801,4883258171021,30,748,546
1802,3166683808856,34,320,108
1803,3436339044625,81,91,404
1804,4572381110778,90,148,309
1805,7892213383246,9,41,899
1806,5178867847757,12,979,139
1807,4545222218681,27,541,600
1808,9556216531834,76,885,19
1809,3813015338849,58,223,55
1810,5591270837557,75,278,93
1811,5658721412845,65,310,706
1812,1907243202248,94,650,785
1813,4324294709842,50,641,779
1814,5481411627836,82,841,142
1815,6244279986434,65,885,468
1816,6313664792308,16,284,19
1817,4575607800224,54,173,931
1818,5301116512995,9,882,198
1819,9212616471049,17,738,391
1820,3704539210936,97,380,983
1821,8900457529913,64,981,740
1822,6630339935489,70,709,440
1823,9525598222203,47,232,179
1824,3845651511713,78,538,118
1825,3005766757646,97,603,421
1826,9443396712828,36,908,395
1827,0866173025888,87,53,44
1828,1815828350799,55,614,800
1829,9903677536685,9,923,72
1830,1997863581045,18,358,675
1831,2486001584752,88,828,310
1832,0637166318917,89,252,637
1833,0598520833326,28,548,506
1834,6701929300083,59,724,411
1835,4578436785885,28,121,308
1836,2576449043802,69,750,176
1837,0374908584369,25,934,394
1838,8591344728092,24,523,279
1839,3925585765564,70,271,898
1840,4508644188222,58,235,976
1841,4109044453271,87,583,877
1842,5980450209060,85,506,826
1843,2082724275689,74,19,582
1844,0837666312044,91,877,110
1845,1489581405487,22,323,403
1846,3462597448745,18,287,76
1847,4215609501308,98,955,835
1848,1802149759578,58,140,32
1849,8209876479756,7,440,492
1850,6798875801191,28,776,385
1851,2198692094747,71,873,499
1852,1149727094516,59,956,833
1853,4835719317059,7,958,171
1854,4618240528312,17,675,183
1855,3144525246998,40,861,417
1856,1823369543228,59,732,297
1857,3378606352142,23,203,224
1858,9164021911118,80,948,633
1859,1160785509316,33,701,582
1860,8358100707896,12,966,11
1861,9392090181525,11,55,980
1862,0257907933430,73,782,127
1863,4288333782855,11,58,821
1864,1830171369656,47,627,89
1865,2772322395055,48,117,928
1866,7201932521004,81,839,361
1867,3834857269801,91,313,593
1868,5907767584567,50,855,808
1869,5905240160017,47,506,884
1870,8814671703984,43,876,870
1871,1760071853040,72,599,266
1872,1429802486260,15,597,495
1873,7612401977855,86,488,105
1874,7634876179121,27,694,161
1875,2161242197557,5,309,145
1876,2041812838359,34,861,827
1877,6051938931489,27,285,987
1878,9950084443921,45,166,738
1879,1610809720550,15,766,129
1880,1529316140150,17,102,838
1881,9144036294529,49,92,137
1882,4734443954519,45,261,605
1883,9535807664960,53,921,724
1884,0788176890846,2,444,93
1885,7513437786384,55,107,833
1886,5558214547842,19,945,662
1887,7399728578278,10,857,5
1888,8856916227237,23,522,734
1889,3742290532485,62,883,984
1890,7809016994814,63,313,273
1891,4869543703948,94,881,517
1892,6307371626834,14,696,592
1893,9014879344098,55,341,573
1894,8375738630655,56,607,866
1895,5551613027076,34,367,930
1896,0218634709361,9,296,528
1897,8593415865620,33,199,731
1898,7498980288878,40,992,112
1899,6825228090732,74,941,518
1900,3015577943916,36,766,71
1901,8739825116505,83,347,948
1902,5455256454032,34,937,560
1903,1099288069785,98,688,907
1904,2708016557874,51,340,347
1905,6236549311121,11,730,481
1906,3911509009883,23,464,137
1907,6997216920595,75,729,815
1908,2176266406356,69,50,524
1909,0287188379948,90,734,708
1910,2855172072151,33,246,236
1911,3963963969401,98,737,130
1912,5950355767514,82,23,877
1913,1116024615300,74,803,849
1914,1234561156411,80,136,812
1915,8321010465323,38,815,788
1916,5314491021433,34,433,511
1917,6615373613227,50,960,498
1918,2165415414632,54,980,849
1919,7485823891159,7,116,177
1920,2256446334454,13,602,17
1921,0757113422440,48,385,838
1922,6590404076939,19,949,501
1923,4921172606394,74,363,285
1924,1280619072905,83,839,155
1925,9587744038823,47,599,980
1926,0379639801891,67,354,648
1927,1598513971751,55,992,289
1928,6417468802444,42,165,215
1929,7424893335040,91,702,614
